date;tavg;tmin;tmax;prcp
30/09/2015;20.8;13.9;27.9;0.3
01/10/2015;20.8;13.7;27.9;0
02/10/2015;21.2;;30;
03/10/2015;22.5;14.2;32;0
04/10/2015;25.4;14.5;36.5;0
05/10/2015;24.7;17.6;;0
06/10/2015;22.3;18.8;27.1;0
07/10/2015;20.2;;24;0
08/10/2015;17.1;11.9;21.6;0
09/10/2015;16;9.9;23.2;0
10/10/2015;17.5;9.8;26.2;0
11/10/2015;20.3;10.7;25.2;5.1
12/10/2015;20.5;;24.9;0
13/10/2015;19.7;;;
14/10/2015;18.8;;24.2;
15/10/2015;18.3;11.8;24.9;0
16/10/2015;20.4;11.6;29.9;0
17/10/2015;20.4;13;25.8;0
18/10/2015;18.9;16.6;25.1;24.9
19/10/2015;18.7;16.6;22.2;11.9
20/10/2015;19.1;16.6;24;2
21/10/2015;19.6;13.9;26.4;0
22/10/2015;19.6;13.6;28.3;0
23/10/2015;19.2;13.5;;0
24/10/2015;20.2;13.5;24.9;0.3
25/10/2015;19.8;;24.9;0
26/10/2015;19.3;15.9;23.6;2
27/10/2015;16.5;12.9;19.9;0
28/10/2015;17.2;13.3;21.2;3
29/10/2015;16.6;;;0
30/10/2015;16;9.5;22.1;0
31/10/2015;16.2;9.5;;0
01/11/2015;13.6;9.9;16.9;
02/11/2015;13.9;9.4;19.4;
03/11/2015;15.4;10.7;20.9;0
04/11/2015;15.2;;22.4;0
05/11/2015;17.1;9.7;;0
06/11/2015;18.5;10.6;25.9;0
07/11/2015;18.5;10.9;28.3;0
08/11/2015;18.5;11.1;;0
09/11/2015;16.6;10.5;25.9;0
10/11/2015;16.3;12.6;;0.3
11/11/2015;15.7;11.9;22.2;0.3
12/11/2015;16.2;9.9;25.1;0
13/11/2015;15.7;8.4;23.1;0.3
14/11/2015;16.5;8.3;24.9;0
15/11/2015;15;8.6;23.9;0
16/11/2015;15.2;8.9;22.3;0
17/11/2015;14.6;7.9;21.2;0
18/11/2015;15.3;8.7;21.9;0
19/11/2015;14.5;;21.9;0
20/11/2015;13.4;4.9;22;0
21/11/2015;15.2;5;20.3;0
22/11/2015;13.1;6.9;16.9;0.5
23/11/2015;9.8;5.5;15.2;0.5
24/11/2015;9.5;;15.9;4.1
25/11/2015;10.1;2.8;17.3;0
26/11/2015;11.5;3.6;18.9;0
27/11/2015;12;4.4;18.9;0
28/11/2015;12.2;5.7;19.1;0
29/11/2015;11.9;4.9;20.3;0
30/11/2015;14.1;4.7;24.3;0
01/12/2015;14;5.5;;0
02/12/2015;12.3;5.2;;0
03/12/2015;14.7;6.1;;0
04/12/2015;13.3;;23;0
05/12/2015;13.1;;23.3;0
06/12/2015;13.1;5;23.9;
07/12/2015;14;5.9;21.3;0
08/12/2015;14.2;9.2;19.9;0
09/12/2015;13.7;;20.3;0
10/12/2015;12.7;5.8;;0
11/12/2015;12.5;5.9;21;
12/12/2015;11.8;4.5;21.1;0
13/12/2015;12.8;;;
14/12/2015;15.2;5;23.4;0
15/12/2015;14.8;5.9;25.2;0
16/12/2015;14.1;5.2;25;
17/12/2015;14.3;5.6;25.2;0
18/12/2015;13.2;4.8;24.9;0
19/12/2015;14.5;4.4;25.9;0
20/12/2015;13.6;5.7;22.1;0
21/12/2015;14.6;6.7;;0
22/12/2015;13.5;;20.3;0
23/12/2015;13;;;
24/12/2015;12.9;;19.1;0
25/12/2015;12;;22;0
26/12/2015;12.3;;23;0
27/12/2015;13.7;3.9;23.9;0
28/12/2015;13.2;5.1;;0
29/12/2015;13;5.8;21.2;0
30/12/2015;13.2;4.9;20.9;
31/12/2015;12.3;5;21.2;0
01/01/2016;12.3;;23.1;0
02/01/2016;13;4.4;;0
03/01/2016;13.3;6.5;;0
04/01/2016;14.5;6.9;19.4;0
05/01/2016;13.8;;;2
06/01/2016;11;;;14
07/01/2016;10.8;;;0
08/01/2016;14.8;2.1;22.3;0
09/01/2016;15.4;7.6;19.4;0
10/01/2016;14.6;;;0
11/01/2016;14.3;;19.1;0
12/01/2016;12.8;6.9;;0
13/01/2016;13.8;6.7;21;0
14/01/2016;14;6.9;25;0
15/01/2016;12.8;7;;0
16/01/2016;12.3;8.7;17.9;0
17/01/2016;10.7;;21.1;0
18/01/2016;12;0.9;19.1;0
19/01/2016;11.6;3.9;;0
20/01/2016;12.1;3.8;20.3;0
21/01/2016;15.4;4.8;20.2;0
22/01/2016;14.9;8.9;20.9;
23/01/2016;15.2;;;
24/01/2016;14.7;7.3;25.4;0
25/01/2016;13.3;;21.4;0
26/01/2016;12.4;;;0
27/01/2016;13.5;6.9;18.3;0
28/01/2016;11;;16.7;0
29/01/2016;11.1;4.7;;0
30/01/2016;10.4;;17.3;0
31/01/2016;11.6;3.7;;0
01/02/2016;11.8;2.9;20.9;0
02/02/2016;12.2;3.1;21.9;0
03/02/2016;12;5.3;19.9;0
04/02/2016;12.5;;21.3;
05/02/2016;14.8;5.6;;0
06/02/2016;14.5;9.4;;0
07/02/2016;13;6.7;19.3;0
08/02/2016;14.1;6.7;19.6;0
09/02/2016;12.3;6.5;19.2;0
10/02/2016;12.3;5.9;19.9;0
11/02/2016;14.8;11.7;19;
12/02/2016;15.8;;;0
13/02/2016;14.7;11.7;17.9;0
14/02/2016;14.3;10.9;17.9;0
15/02/2016;9.6;6.9;14.4;4.1
16/02/2016;8.7;5.9;12.9;13
17/02/2016;8.9;4.9;13.9;0
18/02/2016;8.3;;;0
19/02/2016;11.3;6.3;14.9;2
20/02/2016;14;7.5;19.9;0
21/02/2016;12.8;;23.2;0
22/02/2016;12.1;5.2;17;0
23/02/2016;11.2;4.9;18.1;13
24/02/2016;11.2;3.9;17.9;0
25/02/2016;11;4.3;17.4;0
26/02/2016;11.7;5.3;16.9;0
27/02/2016;10;7;14.1;5.1
28/02/2016;8.8;;;11.9
29/02/2016;10.3;5;;1
01/03/2016;10.9;;18;1
02/03/2016;10.9;;20.4;0
03/03/2016;11.3;3.5;18.9;0
04/03/2016;13.1;4;;0
05/03/2016;12.2;10.9;14.9;0
06/03/2016;10.5;;;1
07/03/2016;9.2;2.9;15.3;0
08/03/2016;10.3;4.4;15.3;5.1
09/03/2016;10.5;;16.3;0
10/03/2016;10.5;1.7;15;0
11/03/2016;10.7;;;0.8
12/03/2016;10.5;;17.5;0
13/03/2016;11.3;1.4;19.4;0
14/03/2016;11.5;3.9;;0
15/03/2016;11.6;3.5;18.3;0
16/03/2016;12.6;5.1;20.2;0
17/03/2016;13.1;5.2;20.1;0
18/03/2016;11.2;;;0
19/03/2016;12.6;6.1;17.6;0
20/03/2016;12.1;;;0
21/03/2016;10.7;6;16.1;0
22/03/2016;11.5;7;;10.9
23/03/2016;10.2;;13.2;4.1
24/03/2016;11.8;;17.2;11.9
25/03/2016;11.8;;17.9;0
26/03/2016;12.6;5.4;20.1;0
27/03/2016;13.2;6;;0
28/03/2016;14.7;7.9;;0
29/03/2016;14.5;;22;0
30/03/2016;13.2;7.5;;0
31/03/2016;12.1;;15.1;0
01/04/2016;10.5;2.8;;1
02/04/2016;11.2;2.9;;0
03/04/2016;13.7;3.5;18.4;0
04/04/2016;13.8;;;0
05/04/2016;13.5;8.3;16.9;6.1
06/04/2016;12.6;6.9;18.9;0
07/04/2016;14.1;5.9;20;0
08/04/2016;14.8;5.6;20.1;0
09/04/2016;13.3;6.8;19.5;0
10/04/2016;13.6;7.6;;0
11/04/2016;13.5;7.7;20.4;0
12/04/2016;14.7;8.9;21.3;0
13/04/2016;14.5;8.9;21.5;0
14/04/2016;13.7;7.7;20.4;0
15/04/2016;15.3;7.7;22.9;0
16/04/2016;15.2;7.7;24.3;0
17/04/2016;17;7.9;21.9;0
18/04/2016;18.5;12.8;;0
19/04/2016;17.3;12.4;21.4;0
20/04/2016;14.6;9.9;19.9;0
21/04/2016;14.1;6.7;22.2;6.1
22/04/2016;17.2;6.7;;0.3
23/04/2016;16.8;8.9;23.3;0
24/04/2016;17;9.1;22.3;0
25/04/2016;17.8;11.5;24.1;0
26/04/2016;18.2;11.4;24.2;0
27/04/2016;16.4;9.4;;0
28/04/2016;15.7;;;
29/04/2016;17.1;;;
30/04/2016;17.5;13.9;21.4;0
01/05/2016;20;14.8;26.3;0
02/05/2016;20.7;;;0
03/05/2016;20.3;11.9;29.2;0
04/05/2016;18;14.9;20.2;0
05/05/2016;18.2;15.8;;7.9
06/05/2016;17.1;14.7;21.1;0
07/05/2016;16.7;12.9;20.9;0
08/05/2016;14.6;;18.4;
09/05/2016;15.6;11.5;21;
10/05/2016;15.2;11.9;19.6;
11/05/2016;14.8;;;
12/05/2016;14.7;9.9;20.9;
13/05/2016;14.8;9.9;19.3;0.3
14/05/2016;15.2;9.9;20.1;0
15/05/2016;16.2;10.6;21.5;0
16/05/2016;18.5;11;24.9;0
17/05/2016;18.1;13.5;22.4;0
18/05/2016;17.4;14.7;21.5;0
19/05/2016;19.1;14.9;24.9;0
20/05/2016;20;11.7;;
21/05/2016;19.8;13.7;29.4;0
22/05/2016;18.8;;23.9;
23/05/2016;22.6;14.8;32.2;0
24/05/2016;18.8;14.9;27.9;0
25/05/2016;18.4;14.8;21.8;0
26/05/2016;18.4;;22.6;0
27/05/2016;18.6;;25.1;
28/05/2016;18.3;12.3;23.9;0
29/05/2016;17.7;12.4;22.4;0
30/05/2016;17.3;12.4;21.4;0
31/05/2016;18.8;;;
01/06/2016;20.5;10.9;27.5;0
02/06/2016;20.6;11.1;27.4;0
03/06/2016;18.2;14.9;22.2;
04/06/2016;18.8;14.5;22.9;0
05/06/2016;19.1;12.9;25;0
06/06/2016;20.3;13.3;24.9;0
07/06/2016;23.2;15.7;31.4;0
08/06/2016;26;16.6;36.1;
09/06/2016;22;17.8;28.1;0
10/06/2016;19.6;;;0
11/06/2016;19.8;16.3;24.9;0
12/06/2016;20.2;14.5;26.1;0
13/06/2016;20.3;13.6;;
14/06/2016;21.5;15.8;27.1;0
15/06/2016;19.5;15.9;23.2;0
16/06/2016;18.3;14.9;21.9;0
17/06/2016;18.7;14.3;;0
18/06/2016;20.2;13.4;24.9;0
19/06/2016;21.6;11.9;28.9;0
20/06/2016;23.1;12.5;30.9;0
21/06/2016;24.5;12.7;33.9;
22/06/2016;23.8;15.2;31.3;0
23/06/2016;23.9;17.4;32.4;0
24/06/2016;23.3;17.6;31.6;0
25/06/2016;21.1;17.9;26.1;0
26/06/2016;19.8;16.9;24.2;0
27/06/2016;19;13.5;24.1;0
28/06/2016;21.3;13.5;28.4;0
29/06/2016;22.1;17.3;26.9;
30/06/2016;21.6;;26.3;0
01/07/2016;20.4;17.4;23.9;0
02/07/2016;21.1;17.7;26.1;0
03/07/2016;22.2;18;28.9;0
04/07/2016;22;18.6;28.5;0
05/07/2016;21.8;17.8;28.4;0
06/07/2016;21.5;18.9;;0
07/07/2016;21.1;17.9;25.9;0
08/07/2016;22;18.2;27.1;0
09/07/2016;24.5;16.9;33.1;
10/07/2016;23.1;17.1;29.1;0
11/07/2016;24;20.9;28.9;
12/07/2016;23.1;18.9;29;0
13/07/2016;23.3;18.5;30.1;0
14/07/2016;25;17.8;33;0
15/07/2016;27;17.7;37.8;0
16/07/2016;26.3;19.4;34.5;
17/07/2016;25.1;19.5;34.9;0
18/07/2016;25.2;18.7;33.2;0
19/07/2016;29.5;18.6;42.2;0
20/07/2016;26.2;;31.5;0
21/07/2016;25.8;20.9;32.9;
22/07/2016;22.8;18.9;27.9;0
23/07/2016;23.6;18.6;30.3;0
24/07/2016;26.2;16.9;35.9;
25/07/2016;30.7;19;38.9;0
26/07/2016;27.8;20.9;38.2;0
27/07/2016;23.2;19.9;27.9;0
28/07/2016;22.5;18.2;;0
29/07/2016;22.6;19.6;28.4;0
30/07/2016;23.2;18.9;30.1;
31/07/2016;23.6;19.6;30;0
01/08/2016;24.2;19.9;30.5;0
02/08/2016;23.4;19.7;29;0
03/08/2016;23.2;19.6;29.1;0
04/08/2016;25.1;19.8;32.3;0
05/08/2016;24.7;;33.4;0
06/08/2016;24.3;17.8;32.3;0
07/08/2016;27.5;17.7;36.4;
08/08/2016;27.7;18.7;35.4;0
09/08/2016;26.8;17.9;37;0
10/08/2016;23.1;17.6;30.9;0
11/08/2016;23.1;16.4;;
12/08/2016;24.4;18.9;32.8;
13/08/2016;24.7;18.2;33;0
14/08/2016;27.2;19.8;35.3;0
15/08/2016;27.1;21.5;33.3;0
16/08/2016;27.2;21.3;33.4;0
17/08/2016;24.4;20.9;29.9;
18/08/2016;23.2;18.8;30.2;0
19/08/2016;22.6;18.5;28.1;0
20/08/2016;22.8;19;;0
21/08/2016;24.2;19.8;31.2;0
22/08/2016;26.5;18.9;35.1;
23/08/2016;25.4;18.7;34.9;0
24/08/2016;24.3;;32.1;0
25/08/2016;23.9;19.3;;0
26/08/2016;25.3;;35.3;
27/08/2016;27.7;;;
28/08/2016;26.4;20.1;35.9;
29/08/2016;25.7;21.7;32.9;0
30/08/2016;23.8;19.9;29.9;0
31/08/2016;21.5;;26.8;0
01/09/2016;22.2;18.5;28.5;0
02/09/2016;25;18.5;;0
03/09/2016;26.3;19.3;33.9;0
04/09/2016;26.9;20.9;35.9;0
05/09/2016;28.7;21;37;0
06/09/2016;28.3;21.7;38.5;0
07/09/2016;24.5;20.6;31.5;
08/09/2016;23.1;20.9;27.4;0
09/09/2016;22.1;;26.9;0
10/09/2016;21.6;16.9;27.4;
11/09/2016;22.2;16.2;26.9;0
12/09/2016;21.6;17.9;25.9;
13/09/2016;21.1;15.8;26.9;0
14/09/2016;20.7;15.5;23.9;0
15/09/2016;19.1;15.9;23.2;0
16/09/2016;19.3;12.6;25.9;0
17/09/2016;20.9;12.4;27.9;
18/09/2016;21.6;13.9;29.9;0
19/09/2016;20.5;16.9;24.3;0
20/09/2016;20.1;12.6;28.5;0
21/09/2016;20;12.8;24.1;0
22/09/2016;19.4;15.9;23.2;0
23/09/2016;18.8;;;0
24/09/2016;19.9;14.4;24.9;0
25/09/2016;21.6;14.8;25.9;0
26/09/2016;21.7;18.9;25.9;0
27/09/2016;23;18.7;28.3;
28/09/2016;24.2;15.9;31.9;
29/09/2016;23.2;15.6;28.9;0
30/09/2016;21.3;;29.3;0
01/10/2016;20.3;14.9;27.9;0
02/10/2016;19.9;14.9;25.9;0
03/10/2016;20.5;16;26;0
04/10/2016;21.5;15.9;28.9;0
05/10/2016;20;14.9;30.5;
06/10/2016;20.9;;30.4;0
07/10/2016;21.1;14.8;28.2;
08/10/2016;20.1;16.9;25.9;0
09/10/2016;19;14.7;24.4;0
10/10/2016;18.8;15.1;22.9;0
11/10/2016;18.3;12.9;22.5;0
12/10/2016;17.4;10.9;24.9;
13/10/2016;17.6;11.5;20.3;7.9
14/10/2016;16.6;13.6;;1
15/10/2016;16.7;12.6;22.5;1
16/10/2016;17.6;11.9;23;0
17/10/2016;21.2;12.1;30.5;0
18/10/2016;22.7;14.3;31.9;
19/10/2016;22.1;14.9;30.1;0
20/10/2016;20;13.9;28.1;0
21/10/2016;19.4;13.9;26.9;
22/10/2016;19.4;13.5;;
23/10/2016;19.2;16.9;23.3;0
24/10/2016;20;15.9;25.5;0.3
25/10/2016;20.5;14.9;26.1;0
26/10/2016;20.6;14.5;24.1;0
27/10/2016;23.7;16.9;33.3;0.5
28/10/2016;22.3;14.5;33.4;0
29/10/2016;22.1;14.1;32.1;0
30/10/2016;21.2;14.7;;
31/10/2016;21.1;13.7;;0
01/11/2016;22.2;13.5;29.1;0
02/11/2016;21.3;15.9;31.1;0
03/11/2016;22.3;16.4;30.3;0
04/11/2016;20.2;16.8;23.9;0
05/11/2016;18.7;13.9;25.5;0
06/11/2016;16.8;13.9;21.1;
07/11/2016;15;11.9;17.9;0
08/11/2016;13.1;7.9;17.9;0.5
09/11/2016;11.5;3.4;19.2;0.3
10/11/2016;13.2;3.3;20.5;0
11/11/2016;14.1;6.1;19.4;
12/11/2016;14;7.8;19.2;0
13/11/2016;13.5;6.9;20;
14/11/2016;13.9;5.5;;
15/11/2016;14.1;5.4;22.5;0
16/11/2016;14.5;4.9;23.9;0
17/11/2016;14.4;5;23.9;0
18/11/2016;12.7;4.9;20.9;
19/11/2016;13;5;19.1;0
20/11/2016;13.8;6.9;20.9;0
21/11/2016;15.5;7.1;21;0
22/11/2016;12.8;;16.1;15
23/11/2016;9.7;7.9;12.4;22.1
24/11/2016;11.1;8.9;15.2;5.1
25/11/2016;13.4;8.9;17.4;0
26/11/2016;12.6;10.3;15.9;7.9
27/11/2016;13.8;11.1;17.4;7.1
28/11/2016;13.1;9.9;16.9;5.1
29/11/2016;13;7.9;19.5;0
30/11/2016;13.7;7.2;;0
01/12/2016;14.8;;23.1;0
02/12/2016;14.7;8.3;18.9;
03/12/2016;15.7;12.6;19.2;
04/12/2016;15.5;13.9;17.9;
05/12/2016;15.4;13.3;18.6;14
06/12/2016;15.3;;;0
07/12/2016;14.5;;19.5;0
08/12/2016;14.6;;;0
09/12/2016;15;8.9;22.9;0
10/12/2016;14;8.9;20.9;0
11/12/2016;13.6;8.3;21.1;0
12/12/2016;12.5;6.9;18.9;
13/12/2016;11.1;5.9;17.9;0
14/12/2016;11.9;5.2;;0
15/12/2016;11.7;7.1;15.9;6.1
16/12/2016;9.8;7.9;14.1;0
17/12/2016;9.4;7.3;12.9;23.1
18/12/2016;8.6;1.9;13.9;0
19/12/2016;10.1;1.8;14.3;0.5
20/12/2016;11.3;7.7;16.4;6.1
21/12/2016;10.1;4.9;16.5;0
22/12/2016;10.2;3.9;15.9;0
23/12/2016;10.1;3.7;15.9;0
24/12/2016;10;2.9;16.9;0
25/12/2016;10.6;3.2;19;
26/12/2016;10.5;4.2;18.1;
27/12/2016;11.3;4.8;;0
28/12/2016;8.8;2.4;16.9;
29/12/2016;9.7;2.9;19.1;
30/12/2016;10.1;2.5;18.1;
31/12/2016;9.7;;18;0
01/01/2017;9.9;2.9;19.9;0
02/01/2017;10.5;3.2;18.9;0
03/01/2017;11.7;2.9;21.2;0
04/01/2017;11;3.8;20.3;
05/01/2017;10;1.9;18.9;0
06/01/2017;9.6;1.8;19.9;0
07/01/2017;9.9;2.9;;
08/01/2017;9.3;2.8;17.9;
09/01/2017;10.7;2.7;17;
10/01/2017;8.7;1.9;15.9;0
11/01/2017;12;1.5;16.9;
12/01/2017;12.5;6.9;19.3;0
13/01/2017;9.9;3.6;;0
14/01/2017;12;3.2;13.9;
15/01/2017;9.1;3.9;14.9;
16/01/2017;7.1;;;0
17/01/2017;6.5;-1.6;16.4;0
18/01/2017;8.1;-1.7;15.7;0
19/01/2017;6.6;2.3;11.9;0.5
20/01/2017;6.5;1.9;11.9;4.1
21/01/2017;7.8;2.1;12.2;4.1
22/01/2017;7.1;1.9;11.9;0
23/01/2017;8.8;2.2;12.8;2
24/01/2017;8.3;3.8;14.4;5.1
25/01/2017;7.2;-0.3;15;0
26/01/2017;9.7;;17;
27/01/2017;12.1;10.2;;3
28/01/2017;10.8;5.7;16.3;2
29/01/2017;9.7;1.9;15.9;0
30/01/2017;10.4;1.5;20.9;0
31/01/2017;10.5;;17.5;
01/02/2017;10.3;4.8;16.3;0
02/02/2017;11.5;4.7;16.3;
03/02/2017;13.5;7;18.6;0.3
04/02/2017;12.7;;17;0
05/02/2017;11.8;;;
06/02/2017;13.1;;21;
07/02/2017;11.5;;19.3;
08/02/2017;11.6;4.7;18;
09/02/2017;9.7;-0.1;18.9;0
10/02/2017;9.3;-0.2;12.9;0
11/02/2017;10.3;6.9;15.2;4.1
12/02/2017;13;6.7;17.3;19.1
13/02/2017;12;7.9;16.4;6.1
14/02/2017;11.1;4.8;18.1;1
15/02/2017;11.7;4.7;19.9;0
16/02/2017;13.1;4.5;23;0
17/02/2017;12.1;4.7;;0
18/02/2017;11.6;4.5;15.9;
19/02/2017;10.3;6.9;13.9;0
20/02/2017;9.8;6.9;12.9;9.9
21/02/2017;11.7;8.1;;21.1
22/02/2017;11.2;5.9;16.2;2
23/02/2017;12.7;6.1;14.9;0
24/02/2017;13.5;10.9;14.9;8.9
25/02/2017;12.3;8.4;16.6;0
26/02/2017;13.4;10.2;16.9;
27/02/2017;13;;16.3;0
28/02/2017;11.9;;17.3;
01/03/2017;11.7;5.9;17.9;0
02/03/2017;12.3;4.9;20;
03/03/2017;12.4;5.9;16.8;0
04/03/2017;10;3.3;15.9;0
05/03/2017;14.1;4.7;18.3;0.5
06/03/2017;13.3;9.9;17.9;0
07/03/2017;14;7.7;;
08/03/2017;16;7.9;25.2;
09/03/2017;18.3;7.4;31.1;0
10/03/2017;18.3;8.9;28.9;
11/03/2017;16.7;7.9;29.3;0
12/03/2017;14.4;8.1;18.6;0
13/03/2017;12;5.9;15.5;0
14/03/2017;10.1;;;0
15/03/2017;10.8;3.7;17.9;0
16/03/2017;13;4.1;17.9;1
17/03/2017;13.1;6.9;18.2;5.1
18/03/2017;14.9;8.9;21.9;0.3
19/03/2017;13.1;7.9;20.2;0
20/03/2017;13;6.9;19.3;0
21/03/2017;12.6;6.6;15.9;0
22/03/2017;10.7;5.9;15.9;
23/03/2017;9.5;;14.2;2
24/03/2017;8.2;;14.3;6.1
25/03/2017;8.7;1.9;16.2;0.5
26/03/2017;10.7;1.3;;0
27/03/2017;13;1.7;19.4;
28/03/2017;13;4.4;20.4;0
29/03/2017;15.3;4.1;;
30/03/2017;15.6;6.9;24.3;0
31/03/2017;16.2;;23.9;
01/04/2017;15.7;;20.7;
02/04/2017;14.7;8.9;21.3;
03/04/2017;14.5;4.8;22.9;
04/04/2017;16;5.1;;0
05/04/2017;15.3;6.9;25.4;0.3
06/04/2017;15.5;4.8;25.9;0
07/04/2017;16.6;4.8;27.1;0
08/04/2017;15.6;5.4;26.9;0
09/04/2017;18.3;7.4;31.3;
10/04/2017;19.4;7.4;27;0
11/04/2017;16.9;9.7;24.9;
12/04/2017;16.6;;;
13/04/2017;16.8;13.8;23.4;0
14/04/2017;17;13.4;21.9;0
15/04/2017;17.6;12.9;25.9;0
16/04/2017;18;10.6;26.3;0
17/04/2017;21.2;9.9;33.9;0
18/04/2017;23.9;14.9;35.9;
19/04/2017;21.2;12.6;30;
20/04/2017;17.8;12.9;26;0
21/04/2017;16.6;12.2;21.9;
22/04/2017;17.3;12.9;23.1;
23/04/2017;17.5;12.5;24.3;
24/04/2017;17.1;12.9;23.1;
25/04/2017;16.6;;;
26/04/2017;17.1;9.4;24.9;0
27/04/2017;17.9;9.8;27.5;
28/04/2017;19.4;10.5;25.5;
29/04/2017;17;12.3;;
30/04/2017;15.8;10.7;21;
01/05/2017;15.7;8.9;22.2;0
02/05/2017;19.1;8.8;27.9;
03/05/2017;20.8;;31;
04/05/2017;17.9;12.1;23.2;0
05/05/2017;17.2;12.3;23;0
06/05/2017;18.1;12.8;;
07/05/2017;19.8;11.9;30.3;0
08/05/2017;19.1;;29.1;0
09/05/2017;17.7;10.9;26.3;
10/05/2017;18.8;11.2;25.4;
11/05/2017;19.3;13.3;24.9;0
12/05/2017;18.7;13.9;24.3;3
13/05/2017;17.7;10.9;23.8;0
14/05/2017;18.5;11.2;24.3;0
15/05/2017;21;13.9;28.9;
16/05/2017;23.1;12.1;33.9;0
17/05/2017;21.8;14.4;30.9;
18/05/2017;19;15.9;24;
19/05/2017;19;12.4;26.1;0
20/05/2017;28;12.9;40.9;0
21/05/2017;23.1;14.9;30.9;
22/05/2017;19.3;15.9;25.2;
23/05/2017;20.2;16.8;24.9;
24/05/2017;20.2;15.9;27;0
25/05/2017;20.2;16.3;25.2;
26/05/2017;19.8;16.9;23.9;
27/05/2017;20.2;16.9;25.2;
28/05/2017;19.6;16.9;23;0
29/05/2017;18.8;12.7;23.9;0
30/05/2017;19.3;13.8;24.2;0
31/05/2017;20.6;15.6;25.2;0
01/06/2017;21.4;16.1;26.3;
02/06/2017;21.7;18.6;26.3;
03/06/2017;21;17.8;25.9;0
04/06/2017;19.3;15.6;23.6;
05/06/2017;19.6;15.9;24.1;
06/06/2017;19.6;13.6;24.9;
07/06/2017;21.9;13.7;29.4;0
08/06/2017;22.7;17.3;30.9;
09/06/2017;21.8;17.5;27.2;0
10/06/2017;23.8;17.3;31.2;
11/06/2017;26;;;
12/06/2017;23.2;17.3;;
13/06/2017;21.7;18.9;26.9;
14/06/2017;20.9;16.2;25.9;0
15/06/2017;21.9;16.4;26.9;0
16/06/2017;25.3;18.6;31.9;
17/06/2017;28.4;18.8;38.4;
18/06/2017;26.7;20.4;36.9;
19/06/2017;26;;;0
20/06/2017;22.8;18.9;27.9;0
21/06/2017;23.1;18.8;28.9;0
22/06/2017;23.3;18.9;29.5;
23/06/2017;26.1;17.9;38.1;0
24/06/2017;27.7;18.1;;0
25/06/2017;27.2;20.2;;
26/06/2017;22.5;;27.6;
27/06/2017;21.6;18.8;25.9;0
28/06/2017;21.6;18.9;25.6;
29/06/2017;19.6;17.9;23;0
30/06/2017;19.2;13.9;22.9;0.5
01/07/2017;20.3;12.9;27.4;0
02/07/2017;23.1;;;0
03/07/2017;22.8;12.3;33.3;0
04/07/2017;22;17;27.9;
05/07/2017;20.8;18.1;24.9;0
06/07/2017;21;18.4;24.9;0
07/07/2017;20.8;16.5;24.9;
08/07/2017;21.2;16.5;25.9;0
09/07/2017;21;18.1;25;
10/07/2017;21.3;18.6;25.9;
11/07/2017;22.5;17.6;27.9;
12/07/2017;26.5;17.6;35.9;
13/07/2017;26.7;;37.5;0
14/07/2017;26.7;17.3;39.2;0
15/07/2017;26.2;17.7;36.3;0
16/07/2017;27;18.7;37.3;
17/07/2017;25.4;18.7;39.1;
18/07/2017;23.2;20.9;28;0
19/07/2017;22.1;18.5;26.5;
20/07/2017;21.1;18.9;22.9;0
21/07/2017;20;;23.3;0
22/07/2017;21.1;16.5;26.2;0
23/07/2017;22.5;16.3;28.9;0
24/07/2017;25;18;31.9;0
25/07/2017;23.3;;;
26/07/2017;23;16.6;31.2;
27/07/2017;23.6;16.9;32.9;
28/07/2017;24.8;18.2;32.3;
29/07/2017;24.9;16.9;34;
30/07/2017;23.3;16.8;29.4;0
31/07/2017;22.5;19.7;27.1;0
01/08/2017;21.8;;27.2;
02/08/2017;21.8;16.4;27.4;
03/08/2017;23.7;16.2;;0
04/08/2017;26.8;18.3;34.9;
05/08/2017;27.2;19;34.9;0
06/08/2017;28.2;20.7;36;
07/08/2017;29.6;21;39.5;0
08/08/2017;25.3;21.9;30.9;0
09/08/2017;22.3;;;
10/08/2017;21.5;14.9;29.3;0
11/08/2017;23.5;15.5;31.2;
12/08/2017;24.7;15.8;30.9;
13/08/2017;23.7;19.4;30.9;0
14/08/2017;23;19.9;29.3;0
15/08/2017;23.4;20.9;28.9;0
16/08/2017;25.3;20.2;31.9;
17/08/2017;24.1;15.9;33.9;
18/08/2017;22.6;16.4;27.9;0
19/08/2017;24.3;19.9;31.4;0
20/08/2017;25.7;19.8;35.5;
21/08/2017;25.5;20.9;34.8;
22/08/2017;24.1;18.9;30.9;0
23/08/2017;24.7;18.9;33.9;
24/08/2017;25.2;18.9;32.9;0
25/08/2017;26.7;18.9;32.9;
26/08/2017;27;19.1;36.9;0
27/08/2017;23.7;20.9;28;0
28/08/2017;22.1;19.9;26.2;0
29/08/2017;20.7;15.8;24.9;0
30/08/2017;20.7;15.9;25.5;
31/08/2017;22.3;15.2;27.1;
01/09/2017;23.5;19.4;29.4;
02/09/2017;24.3;19.9;33;0
03/09/2017;22.9;18.9;31.9;0
04/09/2017;23.2;18.9;29.1;0
05/09/2017;22.4;;;
06/09/2017;24.3;20.3;31.1;0
07/09/2017;23.6;;30.2;
08/09/2017;22.6;17.6;30.2;0
09/09/2017;21.3;18;25;
10/09/2017;20.3;16.5;24.4;
11/09/2017;20.8;;26.1;
12/09/2017;22.6;13.4;31.6;0
13/09/2017;24.2;15.9;33.6;
